label,used_in,surface_type,occurrence_count,authoritative_meaning,notes
FAIL,docs/phase54c_design_system_tokens_copy_guardrails.md,docs,1,current semantics,
FAIL,docs/phase54f_ui2_template_context_characterization.md,docs,2,current semantics,
FAIL,docs/phase54g_ui2_implementation_boundary_test_plan.md,docs,1,current semantics,
FAIL,docs/phase6_depreciation_engine_impl.md,docs,1,current semantics,
FAIL,docs/phase6_r67_residual_driver_recheck.md,docs,3,current semantics,
FAIL,docs/phase6_revised_r67_residual_recheck.md,docs,12,current semantics,
FAIL,docs/phase6_tax_validation_pack.md,docs,3,current semantics,
FAIL,docs/phase7_opex_semiannual_projection_audit.md,docs,3,current semantics,
FAIL,docs/phase8_senior_debt_sizing_runtime_wiring.md,docs,1,current semantics,
FAIL,docs/phase9_distribution_account_design.md,docs,1,current semantics,
FAIL,docs/phase9_distribution_account_implementation_audit_first.md,docs,1,current semantics,
FAIL,docs/phase9_final_tuho_parity_closeout_review.md,docs,1,current semantics,
FAIL,docs/phase9_tuho_full_line_item_horizontal_review_workbook.md,docs,1,current semantics,
FAIL,docs/phase9_tuho_full_line_item_parity_pack.md,docs,1,current semantics,
FAIL,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
FAIL,reports/phase12_governance_label_usage_matrix.csv,reports,70,current semantics,
FAIL,reports/phase12_governance_semantics_dictionary.csv,reports,2,current semantics,
FAIL,reports/phase16_runtime_delta_proof_matrix.csv,reports,1,current semantics,
FAIL,reports/phase6_r67_residual_driver_recheck.csv,reports,2,current semantics,
FAIL,reports/phase6_revised_r67_residual_recheck.csv,reports,4,current semantics,
FAIL,reports/phase6_tax_validation_summary.csv,reports,3,current semantics,
FAIL,reports/phase9_distributionaccount_gate_logic_validation.csv,reports,1,current semantics,
FAIL,reports/phase9_tuho_full_line_item_horizontal_summary.csv,reports,2,current semantics,
FAIL,tests/golden/test_golden_validation.py,tests,8,current semantics,
FAIL,tests/golden/utils/comparison.py,tests,1,current semantics,
FAIL,tests/golden/utils/formatting.py,tests,3,current semantics,
FAIL,tests/golden/utils/snapshot.py,tests,3,current semantics,
FAIL,tests/test_auth_lite.py,tests,8,current semantics,
FAIL,tests/test_depreciation_engine_offline.py,tests,1,current semantics,
FAIL,tests/test_depreciation_wiring.py,tests,2,current semantics,
FAIL,tests/test_distribution_account_engine.py,tests,3,current semantics,
FAIL,tests/test_phase12_governance_semantics_cleanup.py,tests,1,current semantics,
FAIL,tests/test_phase16_playwright_smoke_suite.py,tests,1,current semantics,
FAIL,tests/test_phase18_live_browser_user_project_smoke.py,tests,3,current semantics,
FAIL,tests/test_phase19_live_workbook_download_open_validation.py,tests,4,current semantics,
FAIL,tests/test_phase20p_cfads_diagnostic_bridge.py,tests,3,current semantics,
FAIL,tests/test_phase20r_shl_waterfall_diagnostic.py,tests,7,current semantics,
FAIL,tests/test_phase20t_oborovo_cash_base_diagnostic.py,tests,11,current semantics,
FAIL,tests/test_phase24b_scenario_state_banner_validation_bar.py,tests,4,current semantics,
FAIL,tests/test_phase49d2_post_download_extraction.py,tests,1,current semantics,
FAIL,tests/test_phase7f_oborovo_opex_fix.py,tests,2,current semantics,
FAIL,tests/test_regression.py,tests,2,current semantics,
FAIL,tests/test_tuho_shl_calibration.py,tests,3,current semantics,
GOVERNANCE_BLOCKER,app/export/calibration_reconciliation.py,app,31,current semantics,
GOVERNANCE_BLOCKER,docs/phase10_calibration_gap_reconciliation_pack.md,docs,1,current semantics,
GOVERNANCE_BLOCKER,docs/phase10_human_readable_calibration_workbook.md,docs,1,current semantics,
GOVERNANCE_BLOCKER,docs/phase10_review_pack_polish_and_lender_navigation.md,docs,1,current semantics,
GOVERNANCE_BLOCKER,docs/phase12_governance_semantics_cleanup.md,docs,2,current semantics,
GOVERNANCE_BLOCKER,reports/phase10_calibration_gap_register.csv,reports,3,current semantics,
GOVERNANCE_BLOCKER,reports/phase10_calibration_reconciliation_summary.csv,reports,3,current semantics,
GOVERNANCE_BLOCKER,reports/phase10_final_residual_registry.csv,reports,2,current semantics,
GOVERNANCE_BLOCKER,reports/phase10_governance_blocker_summary.csv,reports,2,current semantics,
GOVERNANCE_BLOCKER,reports/phase10_human_readable_calibration_summary.csv,reports,3,current semantics,
GOVERNANCE_BLOCKER,reports/phase10_runtime_binding_gap_register.csv,reports,3,current semantics,
GOVERNANCE_BLOCKER,reports/phase10_runtime_binding_inventory.csv,reports,3,current semantics,
GOVERNANCE_BLOCKER,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
GOVERNANCE_BLOCKER,reports/phase12_governance_label_usage_matrix.csv,reports,19,current semantics,
GOVERNANCE_BLOCKER,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
GOVERNANCE_BLOCKER,tests/test_phase10_calibration_reconciliation_pack.py,tests,1,current semantics,
GOVERNANCE_BLOCKER,tests/test_phase10_final_calibration_residual_closeout_pack.py,tests,1,current semantics,
GOVERNANCE_BLOCKER,tests/test_phase11_institutional_export_product_polish.py,tests,1,current semantics,
GOVERNANCE_BLOCKER,tests/test_phase12_governance_semantics_cleanup.py,tests,2,current semantics,
GOVERNANCE_REVIEW,app/export/calibration_reconciliation.py,app,13,current semantics,
GOVERNANCE_REVIEW,docs/phase10_co2_balancing_source_map_hardening.md,docs,1,current semantics,
GOVERNANCE_REVIEW,docs/phase10_reconciliation_irr_reporting_view.md,docs,1,current semantics,
GOVERNANCE_REVIEW,docs/phase12_governance_semantics_cleanup.md,docs,1,current semantics,
GOVERNANCE_REVIEW,reports/phase10_calibration_gap_register.csv,reports,3,current semantics,
GOVERNANCE_REVIEW,reports/phase10_calibration_reconciliation_summary.csv,reports,3,current semantics,
GOVERNANCE_REVIEW,reports/phase10_irr_convention_map.csv,reports,3,current semantics,
GOVERNANCE_REVIEW,reports/phase10_irr_governance_items.csv,reports,3,current semantics,
GOVERNANCE_REVIEW,reports/phase10_irr_reconciliation_summary.csv,reports,3,current semantics,
GOVERNANCE_REVIEW,reports/phase10_runtime_binding_gap_register.csv,reports,3,current semantics,
GOVERNANCE_REVIEW,reports/phase10_runtime_binding_inventory.csv,reports,3,current semantics,
GOVERNANCE_REVIEW,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
GOVERNANCE_REVIEW,reports/phase12_governance_label_usage_matrix.csv,reports,15,current semantics,
GOVERNANCE_REVIEW,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
GOVERNANCE_REVIEW,tests/test_phase12_governance_semantics_cleanup.py,tests,1,current semantics,
GROUPED_SOURCE_ONLY,app/export/calibration_reconciliation.py,app,15,current semantics,
GROUPED_SOURCE_ONLY,docs/phase10_co2_balancing_source_map_hardening.md,docs,1,current semantics,
GROUPED_SOURCE_ONLY,docs/phase12_governance_semantics_cleanup.md,docs,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase10_calibration_gap_register.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase10_calibration_reconciliation_summary.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase10_co2_balancing_evidence_quality.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase10_co2_balancing_gap_summary.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase10_co2_balancing_source_map.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase10_runtime_binding_gap_register.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase10_runtime_binding_inventory.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,reports/phase12_governance_label_usage_matrix.csv,reports,15,current semantics,
GROUPED_SOURCE_ONLY,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
GROUPED_SOURCE_ONLY,tests/test_phase10_co2_balancing_source_map_hardening.py,tests,1,current semantics,
GROUPED_SOURCE_ONLY,tests/test_phase12_governance_semantics_cleanup.py,tests,1,current semantics,
MISSING_EVIDENCE,app/export/calibration_reconciliation.py,app,18,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,app/export/institutional_workbook.py,app,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,app/templates/partials/export_registry.html,app,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,app/templates/partials/workspace_shell.html,app,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase10_calibration_gap_reconciliation_pack.md,docs,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase10_co2_balancing_source_map_hardening.md,docs,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase10_evidence_coverage_and_runtime_binding_expansion.md,docs,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase10_human_readable_calibration_workbook.md,docs,13,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase10_reconciliation_irr_reporting_view.md,docs,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase10_review_pack_polish_and_lender_navigation.md,docs,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase12_governance_semantics_cleanup.md,docs,5,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase15_reviewer_handoff_pack.md,docs,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_5_excel_like_project_workspace_ui_shell.md,docs,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_5_excel_like_sheet_content_foundation.md,docs,3,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_5_htmx_ui_ux_product_polish.md,docs,6,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_5_oborovo_opex_factory_deduplication_fix.md,docs,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_5_ui_closeout_review.md,docs,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_final_tuho_parity_closeout_review.md,docs,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_tuho_equity_irr_excel_source_map.md,docs,4,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_tuho_full_line_item_horizontal_review_workbook.md,docs,3,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_tuho_full_line_item_parity_pack.md,docs,7,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase9_tuho_full_semester_horizontal_parity_workbook.md,docs,10,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/phase_c3_construction_parity_snapshot_design.md,docs,3,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,docs/targeted_cleanup_test_pack.md,docs,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase10_human_readable_calibration_gap_analysis.csv,reports,4,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase10_human_readable_calibration_source_map.csv,reports,7,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase12_closeout_cleanup_summary.csv,reports,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase12_governance_label_usage_matrix.csv,reports,55,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase12_governance_semantics_dictionary.csv,reports,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase12_missing_evidence_split_matrix.csv,reports,4,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase15_governance_status_interpretation.csv,reports,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_5_ui_closeout_checklist.csv,reports,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_final_tuho_accepted_conventions.csv,reports,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_final_tuho_parity_closeout_status.csv,reports,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_final_tuho_stakeholder_decisions.csv,reports,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_equity_irr_cashflow_source_bridge.csv,reports,183,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_equity_irr_definition_matrix.csv,reports,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_equity_irr_excel_source_map.csv,reports,3,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_equity_irr_gap_register.csv,reports,4,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_full_line_item_gap_register.csv,reports,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_full_line_item_horizontal_gap_analysis.csv,reports,4,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_full_line_item_horizontal_source_map.csv,reports,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_full_line_item_horizontal_summary.csv,reports,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_full_line_item_parity_summary.csv,reports,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_full_semester_horizontal_source_map.csv,reports,7,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/phase9_tuho_parity_gate_readiness.csv,reports,3,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/targeted_cleanup_legacy_governance_artifacts.csv,reports,11,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,reports/targeted_cleanup_test_coverage_matrix.csv,reports,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,tests/test_phase10_human_readable_calibration_workbook.py,tests,4,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,tests/test_phase12_closeout_cleanup.py,tests,3,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,tests/test_phase12_governance_semantics_cleanup.py,tests,2,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,tests/test_phase15_reviewer_handoff_pack.py,tests,1,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,tests/test_phase9_tuho_equity_irr_excel_source_map.py,tests,6,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,tests/test_phase9_tuho_full_line_item_parity_pack.py,tests,4,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EVIDENCE,tests/test_phase9_tuho_full_semester_horizontal_parity_workbook.py,tests,6,legacy umbrella,Historical references are expected in prior-phase docs and generated reports.
MISSING_EXCEL_EVIDENCE,app/export/calibration_reconciliation.py,app,37,current semantics,
MISSING_EXCEL_EVIDENCE,app/export/institutional_workbook.py,app,1,current semantics,
MISSING_EXCEL_EVIDENCE,docs/phase12_governance_semantics_cleanup.md,docs,5,current semantics,
MISSING_EXCEL_EVIDENCE,docs/targeted_cleanup_test_pack.md,docs,1,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase10_calibration_gap_register.csv,reports,18,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase10_calibration_reconciliation_summary.csv,reports,17,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase10_runtime_binding_gap_register.csv,reports,17,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase10_runtime_binding_inventory.csv,reports,17,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase12_governance_label_usage_matrix.csv,reports,13,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
MISSING_EXCEL_EVIDENCE,reports/phase12_missing_evidence_split_matrix.csv,reports,1,current semantics,
MISSING_EXCEL_EVIDENCE,tests/test_phase12_governance_semantics_cleanup.py,tests,4,current semantics,
MISSING_REVIEW_SCALAR,app/export/calibration_reconciliation.py,app,31,current semantics,
MISSING_REVIEW_SCALAR,app/export/institutional_workbook.py,app,1,current semantics,
MISSING_REVIEW_SCALAR,docs/phase12_governance_semantics_cleanup.md,docs,4,current semantics,
MISSING_REVIEW_SCALAR,docs/targeted_cleanup_test_pack.md,docs,1,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_calibration_gap_register.csv,reports,8,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_calibration_reconciliation_summary.csv,reports,2,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_final_residual_registry.csv,reports,1,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_irr_governance_items.csv,reports,3,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_irr_reconciliation_summary.csv,reports,3,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_phase11_carry_forward_items.csv,reports,1,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_runtime_binding_gap_register.csv,reports,2,current semantics,
MISSING_REVIEW_SCALAR,reports/phase10_runtime_binding_inventory.csv,reports,2,current semantics,
MISSING_REVIEW_SCALAR,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
MISSING_REVIEW_SCALAR,reports/phase12_governance_label_usage_matrix.csv,reports,17,current semantics,
MISSING_REVIEW_SCALAR,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
MISSING_REVIEW_SCALAR,reports/phase12_missing_evidence_split_matrix.csv,reports,1,current semantics,
MISSING_REVIEW_SCALAR,tests/test_phase12_governance_semantics_cleanup.py,tests,4,current semantics,
NOT_APPROVED,app/export/calibration_reconciliation.py,app,5,current semantics,
NOT_APPROVED,app/export/institutional_workbook.py,app,1,current semantics,
NOT_APPROVED,app/persistence/projects_repository.py,app,1,current semantics,
NOT_APPROVED,app/services/project_save_as_service.py,app,1,current semantics,
NOT_APPROVED,app/templates/partials/inputs_section.html,app,2,current semantics,
NOT_APPROVED,docs/phase12_governance_semantics_cleanup.md,docs,2,current semantics,
NOT_APPROVED,docs/phase17_ui_visual_foundation_state_clarity.md,docs,1,current semantics,
NOT_APPROVED,docs/phase20a_saved_baseline_models.md,docs,1,current semantics,
NOT_APPROVED,docs/phase20h_model_cell_design_system.md,docs,2,current semantics,
NOT_APPROVED,docs/phase51o1_project_save_as_route_golden_characterization.md,docs,1,current semantics,
NOT_APPROVED,docs/phase51o2_project_save_as_route_vertical_extraction.md,docs,1,current semantics,
NOT_APPROVED,docs/phase55d_ui3_readiness_no_go_scanner_plan.md,docs,1,current semantics,
NOT_APPROVED,main_web.py,main_web.py,2,current semantics,
NOT_APPROVED,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
NOT_APPROVED,reports/phase12_governance_label_usage_matrix.csv,reports,34,current semantics,
NOT_APPROVED,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
NOT_APPROVED,reports/phase17_ui_status_badge_inventory.csv,reports,1,current semantics,
NOT_APPROVED,reports/phase9_5_ui_closeout_checklist.csv,reports,1,current semantics,
NOT_APPROVED,reports/phase9_audit_economic_mode_gate_matrix.csv,reports,2,current semantics,
NOT_APPROVED,reports/phase9_tuho_shl_repayment_alignment_gate_matrix.csv,reports,1,current semantics,
NOT_APPROVED,tests/test_phase12_governance_semantics_cleanup.py,tests,2,current semantics,
NOT_APPROVED,tests/test_phase16_pilot_session_execution.py,tests,1,current semantics,
NOT_APPROVED,tests/test_phase20b_scenario_data_model.py,tests,12,current semantics,
NOT_APPROVED,tests/test_phase20d_inputs_primary_surface.py,tests,2,current semantics,
NOT_APPROVED,tests/test_phase20f_active_scenario_runtime_binding.py,tests,4,current semantics,
NOT_APPROVED,tests/test_phase21_template_render.py,tests,1,current semantics,
NOT_APPROVED,tests/test_phase51o1_project_save_as_route_golden_characterization.py,tests,4,current semantics,
NOT_APPROVED,tests/test_phase51o2_project_save_as_route_vertical_extraction.py,tests,3,current semantics,
NOT_APPROVED,tests/test_phase57a10a_capex_metadata_safe_columns.py,tests,2,current semantics,
NOT_APPROVED,tests/test_phase57a10e_close_scalar_capex_metadata_persistence.py,tests,2,current semantics,
NOT_APPROVED,tests/test_phase57a9e_capex_sub_lines_excel_export.py,tests,4,current semantics,
NOT_APPROVED,tests/test_phase57a9h_scenario_duplication_capex_override_fix.py,tests,2,current semantics,
NOT_APPROVED,tests/test_phase9_audit_economic_mode_contract.py,tests,2,current semantics,
NOT_APPROVED,tests/test_phase9_tuho_shl_repayment_trigger_alignment_design.py,tests,1,current semantics,
PASS,app/auth.py,app,17,current semantics,
PASS,app/export/calibration_reconciliation.py,app,34,current semantics,
PASS,app/observability.py,app,4,current semantics,
PASS,app/templates/partials/audit_reconciliation_tab.html,app,19,current semantics,
PASS,app/templates/partials/export_registry.html,app,1,current semantics,
PASS,app/templates/partials/workspace_shell.html,app,4,current semantics,
PASS,app/validation_framework.py,app,1,current semantics,
PASS,docs/CODEX_HELLO.md,docs,5,current semantics,
PASS,docs/archive/legacy_prompts/SPRINT2_REPORT.md,docs,11,current semantics,
PASS,docs/archive/legacy_prompts/SPRINT3_REPORT.md,docs,3,current semantics,
PASS,docs/archive/legacy_prompts/SPRINT4_BACKLOG.md,docs,2,current semantics,
PASS,docs/archive/legacy_prompts/SPRINT_REPORT.md,docs,3,current semantics,
PASS,docs/auth_lite.md,docs,4,current semantics,
PASS,docs/contabo_private_deployment.md,docs,2,current semantics,
PASS,docs/deployment_prerequisites.md,docs,4,current semantics,
PASS,docs/deployment_runbook.md,docs,4,current semantics,
PASS,docs/deployment_smoke_checklist.md,docs,3,current semantics,
PASS,docs/htmx_dashboard_upgrade.md,docs,2,current semantics,
PASS,docs/model_reviewer_run_completed_checklist.md,docs,33,current semantics,
PASS,docs/phase10_calibration_gap_reconciliation_pack.md,docs,2,current semantics,
PASS,docs/phase10_co2_balancing_source_map_hardening.md,docs,1,current semantics,
PASS,docs/phase10_executive_dashboard_and_signoff_flow.md,docs,1,current semantics,
PASS,docs/phase10_human_readable_calibration_workbook.md,docs,2,current semantics,
PASS,docs/phase10_reconciliation_irr_reporting_view.md,docs,1,current semantics,
PASS,docs/phase10_review_pack_polish_and_lender_navigation.md,docs,1,current semantics,
PASS,docs/phase12_governance_semantics_cleanup.md,docs,1,current semantics,
PASS,docs/phase15_deployment_runbook.md,docs,2,current semantics,
PASS,docs/phase15_reviewer_handoff_pack.md,docs,1,current semantics,
PASS,docs/phase16_pilot_feedback_capture.md,docs,6,current semantics,
PASS,docs/phase16_pilot_session_execution.md,docs,3,current semantics,
PASS,docs/phase16_playwright_smoke_suite.md,docs,2,current semantics,
PASS,docs/phase17_ui_visual_foundation_state_clarity.md,docs,1,current semantics,
PASS,docs/phase19_live_workbook_download_open_validation.md,docs,1,current semantics,
PASS,docs/phase20p_revenue_opex_cfads_diagnostic_bridge.md,docs,11,current semantics,
PASS,docs/phase20q_diagnostic_drilldown.md,docs,2,current semantics,
PASS,docs/phase20r_shl_waterfall_partial_pay_pik_investigation.md,docs,13,current semantics,
PASS,docs/phase20t_oborovo_dscr_cash_base_diagnostic.md,docs,3,current semantics,
PASS,docs/phase20u_a2_revenue_opex_raw_excel_reconciliation.md,docs,1,current semantics,
PASS,docs/phase20u_b_oborovo_b02_opex_step_change_fix.md,docs,24,current semantics,
PASS,docs/phase20u_opex_line_item_reconciliation.md,docs,1,current semantics,
PASS,docs/phase23c_shl_distribution_lockup_review_frozen_schedule.md,docs,10,current semantics,
PASS,docs/phase23h_oborovo_shl_distribution_lockup_fix.md,docs,6,current semantics,
PASS,docs/phase24_closeout_pilot_readiness_review.md,docs,1,current semantics,
PASS,docs/phase24b_scenario_state_banner_validation_bar.md,docs,3,current semantics,
PASS,docs/phase24e_audit_reconciliation_tab.md,docs,8,current semantics,
PASS,docs/phase26a_security_dependency_quick_wins.md,docs,3,current semantics,
PASS,docs/phase26b_auth_single_user_mode_boundary.md,docs,3,current semantics,
PASS,docs/phase26c_dependency_pinning_ci_config_hardening.md,docs,2,current semantics,
PASS,docs/phase26d_deployment_observability.md,docs,2,current semantics,
PASS,docs/phase31_oborovo_opex_gap_deep_dive.md,docs,7,current semantics,
PASS,docs/phase36_legacy_streamlit_cleanup_matrix.md,docs,8,current semantics,
PASS,docs/phase40_reviewer_run_execution_outcome.md,docs,9,current semantics,
PASS,docs/phase41_pilot_launch_readiness_matrix.md,docs,25,current semantics,
PASS,docs/phase42_pilot_launch_execution_decision_matrix.md,docs,20,current semantics,
PASS,docs/phase44_audit_export_hygiene_matrix.md,docs,1,current semantics,
PASS,docs/phase51e2_download_route_vertical_extraction.md,docs,1,current semantics,
PASS,docs/phase51g2_save_run_route_vertical_extraction.md,docs,4,current semantics,
PASS,docs/phase51g3_save_run_user_created_branch_fix.md,docs,3,current semantics,
PASS,docs/phase51h2_scenario_state_route_family_vertical_extraction.md,docs,3,current semantics,
PASS,docs/phase51j2_scenarios_save_route_vertical_extraction.md,docs,3,current semantics,
PASS,docs/phase51k1_scenario_duplicate_route_golden_characterization.md,docs,3,current semantics,
PASS,docs/phase51k2_scenario_duplicate_route_vertical_extraction.md,docs,3,current semantics,
PASS,docs/phase51l1_scenario_add_route_golden_characterization.md,docs,3,current semantics,
PASS,docs/phase51l2_scenarios_add_route_vertical_extraction.md,docs,3,current semantics,
PASS,docs/phase51m1_projects_create_route_golden_characterization.md,docs,3,current semantics,
PASS,docs/phase51m2_projects_create_route_vertical_extraction.md,docs,3,current semantics,
PASS,docs/phase51n_post_m2_route_extraction_checkpoint.md,docs,3,current semantics,
PASS,docs/phase51o2_project_save_as_route_vertical_extraction.md,docs,3,current semantics,
PASS,docs/phase51p2_scenario_rename_route_vertical_extraction.md,docs,3,current semantics,
PASS,docs/phase51q2_scenario_archive_route_vertical_extraction.md,docs,1,current semantics,
PASS,docs/phase51r2_scenario_update_overrides_route_vertical_extraction.md,docs,1,current semantics,
PASS,docs/phase51s2_scenario_select_route_vertical_extraction.md,docs,1,current semantics,
PASS,docs/phase51t_final_route_extraction_closeout.md,docs,4,current semantics,
PASS,docs/phase54b_ui_information_architecture_workflows.md,docs,1,current semantics,
PASS,docs/phase54c_design_system_tokens_copy_guardrails.md,docs,1,current semantics,
PASS,docs/phase54f_ui2_template_context_characterization.md,docs,2,current semantics,
PASS,docs/phase54g_ui2_implementation_boundary_test_plan.md,docs,1,current semantics,
PASS,docs/phase57a10_capex_advanced_columns_foundation_design.md,docs,1,current semantics,
